Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Peoplesoft admin,"Aspire Systems, Inc.",,Remote,Contract - W2,Contract - Independent,,,,,Contract - 6 Month(s),Accepts corp to corp applications,$65 - $70,Remote,"Job Title: Peoplesoft admin
Job Type: Contract
Location:Remote
Experience Required: 10+ years
Compensation: $65/hr - $70/hr
Job Description:
We are seeking a skilled PeopleSoft Administrator with 5 12 years of experience in administering, supporting, and maintaining PeopleSoft environments.
The candidate will be responsible for system stability, upgrades, integrations, and production support, ensuring optimal performance of PeopleSoft applications.",https://www.dice.com/job-detail/da9925b5-e36d-4f73-b139-71f1d2cf0f5a
Industrial Maintenance Technician,Advanced Technology Services,,"Mapleton, Illinois",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9pYnRQeFNiIiwiam9iSWQiOiIxMzU1MDU4Ny1jZGI0LTRhMTItYjAwYS0zZDUwNTljN2IwODciLCJqb2JUaXRsZSI6IkluZHVzdHJpYWwgTWFpbnRlbmFuY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
"Product Manager, Check Services",Scotiabank,,"Tampa, Florida",Full Time,,,,,,,,"USD 99,790.00 - 190,995.00 per year",On Site,"Requisition ID: 233107

Salary Range: 99,790.00 - 190,995.00

Please note that the Salary Range shown is a guideline only. Salary offered may vary based on factors, including, but not limited to, the successful candidate's relevant knowledge, skills, and experience.

Join a purpose driven winning team, committed to results, in an inclusive and high-performing culture.

Product Manager - Cash Management, Global Transaction Banking - Tampa, FL

Global Transaction Banking (GTB) is the payments and transaction engine of Scotiabank. We support Corporate and Commercial clients with industry leading treasury management solutions coupled with a best-in-class service model, making it easy for our clients to do business with us.

As our clients transform their operating models, expand globally and deploy digital capabilities their cash management needs are evolving. Boasting a unique global footprint, GTB's comprehensive suite of innovative banking solutions help our business clients generate operational efficiencies, streamline treasury processes, simplify payments, improve working capital performance, and mitigate financial risk.

At Scotiabank, we embrace your strengths, ideas, and ambitions. GTB is a fast-growing team with a focus on the Americas, particularly Canada, the U.S., Mexico, and we are seeking top tier talent to complement our organization.

Join a purpose-driven winning team, committed to results, in an inclusive and high-performing culture.






At Scotiabank, every employee is empowered to reach their fullest potential, respected for who they are and, embraced for their differences. That's why we work to grow and diversify talent and engage employees in a performance-oriented culture.


Scotiabank wants you to be able to bring your best self to work - and life, every day. With a focus on holistic well-being, our many flexible benefit programs are designed to help support your unique family, financial, physical, mental, and social health needs.

#GTB

Location(s): United States : Florida : Tampa || United States : New York : New York City || United States : Texas : Dallas

Scotiabank is a leading bank in the Americas. Guided by our purpose: ""for every future"", we help our customers, their families and their communities achieve success through a broad range of advice, products and services, including personal and commercial banking, wealth management and private banking, corporate and investment banking, and capital markets.

At Scotiabank, we value the unique skills and experiences each individual brings to the Bank, and are committed to creating and maintaining an inclusive and accessible environment for everyone. If you require accommodation (including, but not limited to, an accessible interview site, alternate format documents, ASL Interpreter, or Assistive Technology) during the recruitment and selection process, please let our Recruitment team know. If you require technical assistance, please click here. Candidates must apply directly online to be considered for this role. We thank all applicants for their interest in a career at Scotiabank; however, only those candidates who are selected for an interview will be contacted.",https://www.dice.com/job-detail/a871bb96-4f19-4bb5-b481-1b0313001384
"Manager, Implementation",Mastercard,,"Miami, Florida",Full Time,,,,,,,,"USD 106,000.00 - 175,000.00 per year",On Site,"Our Purpose

Mastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we're helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential.

Title and Summary

Manager, Implementation

Overview:

The Cross border TPI team is a global team within the Global Customer Delivery and Care Product Enablement organization dedicated to providing comprehensive support for products and services that require enhanced customer guidance. This team actively collaborates with product owners, development teams, and various Delivery teams and to deploy solutions swiftly, efficiently, and with predictability. Their responsibilities encompass aiding customers and prospects from pre-sales through production by offering enhanced technical guidance. Additionally, they focus on equipping our Delivery teams with the necessary support and improved processes and documentation to facilitate the rapid and scalable execution of customer projects.

The Cross border TPI Team at its core is a technical team having development experience with the following remit:
Responsible for educating and supporting new and existing customers on the integration aspect of Cross Border Services product implementations including consultancy, training, testing, and customized production configurations.
Partners with Global Product, Customer Delivery and TECH provide technical and product expertise support to customers throughout the lifecycle of the customer journey from pre-sales to production launch.
Partners with Product Owners and Global Product Integrators to define requirements for product, process, and tool enhancements ensuring adherence to standards, processes, and best practices.
Responsible to upskilling Regional Delivery teams with the technical knowledge required to best support our customers, through training, documentation, and tooling enhancements with a key focus on cross-border services.
Responsibilities
Support customers throughout the onboarding journey, including pre-implementation, ensuring they have the level of understating required to complete implementation including what is required to code to our APIs and complete integration successfully.
Partner with Regional Delivery teams to troubleshoot customer integrations during implementation, providing guidance to implement with speed.
Partner with Global Product Integrators to provide product technical training and enhanced technical documentation for Regional Delivery teams.
Support collection and reporting of team KPI metrics.
Participate in strategic conversations with key stakeholders and leadership.
Engage with key stakeholders across the organization for continuous improvements.
Partner GPI, Product, and Regional Delivery to enhancing the product through programming, unit testing, implementation, and documentation with a focus on seamless customer integration.
Actively seek opportunities to enhance standards, improve process efficiency, and enhance the customer experience in partnership with key stakeholders with feedback to the team lead.

All About You
Strong understanding of bank payments systems, technology and infrastructure.
Cross border system & network understanding preferred.
SWIFT messaging standard expertise and experience preferred.
Experience in complex technology change projects within banks or at Fintechs.
Experience with Mobile and internet banking systems.
Cross border payment processing experience with FX management, Treasury management, AML & sanctions screening know how.
Experience in payments as a service and cloud banking.
Experience with ERP and large corporate banking integrations (SAP, Oracle, Ariba).
Good understanding and knowledge of Software Engineering Concepts and Methodologies is preferred.
API Expertise is required.
Working knowledge of SQL, PL SQL and Oracle is preferred.
Working knowledge of rest services is preferred.
Working knowledge of cloud-based application development like PCF or AWS is preferred.
Working knowledge of web development and technologies is preferred.
Development experience of cryptography frameworks preferred.
Customer-facing Support experience required.
Must be high-energy, detail-oriented, proactive, and able to function under pressure to meet tight deadlines.
Strong verbal and written communication skills.
Strong relationship, collaboration, and organizational skills with a high degree of initiative and self-motivation.
Ability to work as a member of matrix based diverse and geographically distributed project team.
Willingness and ability to learn and take on challenging opportunities.
Can quickly learn and implement modern technologies, application appropriate frameworks and tools.
Must have exceptional attention to detail.
Must be proactive in anticipating the customer's, our partners, and the business needs.
Ability to comprehend and apply complex concepts and technologies.
Ability to deduce and discern challenges, bottlenecks, and pitfalls at conceptual phases of an architecture, solution and / or infrastructure.
Language fluency
oEnglish
oSpanish
oPortuguese
Additional Locations
o Mexico City, Bogot, and So Paulo.

Mastercard is a merit-based, inclusive, equal opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law. We hire the most qualified candidate for the role. In the US or Canada, if you require accommodations or assistance to complete the online application process or during the recruitment process, please contact and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly.



All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:

In line with Mastercard's total compensation philosophy and assuming that the job will be performed in the US, the successful candidate will be offered a competitive base salary and may be eligible for an annual bonus or commissions depending on the role. The base salary offered may vary depending on multiple factors, including but not limited to location, job-related knowledge, skills, and experience. Mastercard benefits for full time (and certain part time) employees generally include: insurance (including medical, prescription drug, dental, vision, disability, life insurance); flexible spending account and health savings account; paid leaves (including 16 weeks of new parent leave and up to 20 days of bereavement leave); 80 hours of Paid Sick and Safe Time, 25 days of vacation time and 5 personal days, pro-rated based on date of hire; 10 annual paid U.S. observed holidays; 401k with a best-in-class company match; deferred compensation for eligible roles; fitness reimbursement or on-site fitness facilities; eligibility for tuition reimbursement; and many more. Mastercard benefits for interns generally include: 56 hours of Paid Sick and Safe Time; jury duty leave; and on-site fitness facilities in some locations.


Miami, Florida: $106,000 - $175,000 USD",https://www.dice.com/job-detail/2b18f3ff-f02b-4949-9b95-e1b1362b4ad4
Receptionist (Bilingual Spanish),"Radiant System, Inc",Madan Mohan,"Tewksbury, MA",Contract - W2,,,,,,Contract - 10 Month(s),,Up to $17,On Site,"Job Title: Receptionist (Bilingual Spanish)
Location: Tewksbury, MA
Duration: 10-Month Contract
Job Overview
We are seeking a professional and reliable Receptionist to support daily front-office operations in a fast-paced, team-oriented environment. The ideal candidate will be bilingual in Spanish and English, have prior administrative or receptionist experience, and be comfortable handling in-person and telephone interactions while maintaining accurate records and files.
Key Responsibilities",https://www.dice.com/job-detail/7149a350-04cb-47cb-93ce-8a3f8fcb556b
ELearning Development Administrator (English & Spanish),TEKsystems c/o Allegis Group,,"San Francisco, CA",Full Time,,,,,,,,USD 65.00 - 80.00 per hour,On Site,"Description

eLearning Localization Administrator (English & Spanish) Your role at Sephora: Key Responsibilities Translation & Localization o Translate and adapt training materials from English to Spanish, including: eLearning courses (Articulate Storyline, Articulate Rise) PDFs (guides, quick reference guides) Videos (animated and live-action) Audio files Virtual training materials (facilitator guides, participant guides, presentations) o Ensure translations maintain technical accuracy, cultural appropriateness, and brand tone. o Apply organizational style guide and terminology standards consistently. o Edit and localize videos using Vyond and video editing tools. o Adapt audio content using audio editing software and AI voiceover tools for Spanish narration. o Create or update graphics and visuals using Adobe Creative Suite. Quality Assurance and LMS Management o QA all adapted training materials for accuracy, functionality, and compliance with accessibility standards. o Upload, publish, and maintain courses in the LMS, ensuring proper SCORM functionality. o Test courses and troubleshoot technical issues in the LMS environment. Collaboration & Communication o Work closely with instructional designers, SMEs, and developers to ensure alignment and accuracy. o Maintain version control and documentation for all translated and adapted content. Vendor Management o Coordinate with external translation vendors when needed. o Review vendor deliverables for accuracy, quality, and adherence to style and technical standards. o Serve as the primary point of contact for vendor communication and timelines. Older description- The eLearning Development Administrator is responsible for gathering, organizing and re-exporting content and asset files from the existing course catalogue. Reporting to the Multimedia Developer, the ideal candidate possesses a combination of eLearning development and project management skills. Other responsibilities include: Systematically searching and copying content source files from our extensive library while cataloging progress Archiving and organizing files according to naming conventions and Box standards Collaborating cross-functionally with other teams to align on priority and groupings Ensure training content adheres to audio/visual technical specifications for mobile and desktop learning, as well as brand guidelines and industry best practices Thoroughly test, debug and troubleshoot across multiple devices and browsers Demonstrate our Sephora values of Passion for Client Service, Innovation, Expertise, Balance, Respect for All, Teamwork, and Initiative.



e-learning, project management, learning management system, instructional design, javascript, html, box



e-learning,project management,learning management system,instructional design



Qualifications: Native or near-native fluency in English and Spanish (written and spoken). Proficiency in Articulate Storyline, Articulate Rise, Vyond, Adobe Creative Suite, Mentimeter, Adobe Premiere, closed captioning tools, audio editing software, AI voiceover tools, and XLFF files. Strong knowledge of LMS platforms and SCORM file specifications. Adapting and localizing multimedia training content (video, audio, PDFs, virtual training materials). Applying instructional design principles and accessibility standards. Ability to maintain consistency in tone, style, and technical terminology across languages. Familiarity with cultural adaptation best practices. Experience with responsive design and WCAG accessibility compliance. We're excited about you if you have: - Proficiency with various eLearning tools (i.e. Articulate Storyline/Rise, Adobe Creative Cloud and XD, Vyond) and solid knowledge of responsive design and advanced actions, audio editing program and Learning Management Systems - Intermediate skill in HTML5, Javascript, Microsoft Office, Box - Ability to independently troubleshoot/solve multi-faceted instructional technology issues - Strong project management skills with attention to detail that are demonstrated by timely task completion and quality of deliverables - Flexible, upbeat and energetic attitude - self-starter with the ability to quickly build strong partnerships, effectively communicate needs and challenges - Highly collaborative and open to multiple perspectives, work both independently and collaboratively to achieve outcomes - Retail and cosmetics experience are a plus



Expert Level

This is a Contract position based out of San Francisco, CA.

The pay range for this position is $65.00 - $80.00/hr.
Eligibility requirements apply to some benefits and may depend on your job classification and length of employment. Benefits are subject to change and may be subject to specific elections, plan, or program terms. If eligible, the benefits available for this temporary role may include the following: Medical, dental & vision Critical Illness, Accident, and Hospital 401(k) Retirement Plan - Pre-tax and Roth post-tax contributions available Life Insurance (Voluntary Life & AD&D for the employee and dependents) Short and long-term disability Health Spending Account (HSA) Transportation benefits Employee Assistance Program Time Off/Leave (PTO, Vacation or Sick Leave)

This is a fully remote position.

This position is anticipated to close on Jan 9, 2026.
>About TEKsystems:
We're partners in transformation. We help clients activate ideas and solutions to take advantage of a new world of opportunity. We are a team of 80,000 strong, working with over 6,000 clients, including 80% of the Fortune 500, across North America, Europe and Asia. As an industry leader in Full-Stack Technology Services, Talent Services, and real-world application, we work with progressive leaders to drive change. That's the power of true partnership. TEKsystems is an Allegis Group company.

The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.



We're a leading provider of business and technology services. We accelerate business transformation for our customers. Our expertise in strategy, design, execution and operations unlocks business value through a range of solutions. We're a team of 80,000 strong, working with over 6,000 customers, including 80% of the Fortune 500 across North America, Europe and Asia, who partner with us for our scale, full-stack capabilities and speed. We're strategic thinkers, hands-on collaborators, helping customers capitalize on change and master the momentum of technology. We're building tomorrow by delivering business outcomes and making positive impacts in our global communities. TEKsystems and TEKsystems Global Services are Allegis Group companies. Learn more at TEKsystems.com.

The company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.",https://www.dice.com/job-detail/4a682e4f-80d0-4784-8924-a3ad80330954
CQV Project Manager,Crossword Staffing Solutions LLC,Sandeep Rawat,"Miami Beach, FL",Part Time,,,,,,,Accepts corp to corp applications,Depends on Experience,On Site,"CQV Project Manager - Onsite (Puerto Rico)
Location: Puerto Rico (Onsite)
Experience: Senior / Lead level
Industry: Life Sciences / Pharmaceutical / Biotech
We are seeking an experienced CQV Project Manager to lead a full-scope Commissioning, Qualification, and Validation (CQV) project onsite in Puerto Rico. This is a hands-on leadership role requiring strong front-end CQV planning and team management expertise.
Key Responsibilities
Lead end-to-end CQV activities from planning through execution and closeout",https://www.dice.com/job-detail/7fb376df-22ca-4600-82ac-8b9197815d95
Janitorial Crew Member,Kellermeyer Bergensons Services,,"Portland, Oregon",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTY0YTJmZDdhYjgmaj0yNzMzN19QMS0yMjY1MTAyLTEmanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiIxNmIxZjEzNS02NWI2LTRkY2ItYTIyMC02ZWRmNmMwOGY3OTkiLCJqb2JUaXRsZSI6Ikphbml0b3JpYWwgQ3JldyBNZW1iZXIiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Care Manager- RN - Inpatient Unit- Columbia Day Shift- Weekends - 3x12's,NewYork-Presbyterian,,"New York, New York",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9hWHo4ZHZiIiwiam9iSWQiOiIwYmJlMDJmOS00OWI5LTRkYTUtYWFjOS01N2FhMDdmZjQ5NGYiLCJqb2JUaXRsZSI6IkNhcmUgTWFuYWdlci0gUk4gLSBJbnBhdGllbnQgVW5pdC0gQ29sdW1iaWEgRGF5IFNoaWZ0LSBXZWVrZW5kcyAtIDN4MTIncyIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Care Manager- RN - Inpatient Unit- Columbia Day Shift- Weekends - 3x12's,NewYork-Presbyterian,,"New York, New York",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9ROExYTmJiIiwiam9iSWQiOiJiMDhkZDRlZi1mMjk4LTQ0NWMtYWFhMy0zMWMxY2ZlNWNiNzgiLCJqb2JUaXRsZSI6IkNhcmUgTWFuYWdlci0gUk4gLSBJbnBhdGllbnQgVW5pdC0gQ29sdW1iaWEgRGF5IFNoaWZ0LSBXZWVrZW5kcyAtIDN4MTIncyIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Case Manager - RN - Inpatient Oncology Floater - 4x10 Days,NewYork-Presbyterian,,"New York, New York",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby93UlJtZXpiIiwiam9iSWQiOiIwZTc1MmY0ZS1lNWFkLTQwYTgtYTY4MC01OTJlNzM2MWYzOGIiLCJqb2JUaXRsZSI6IkNhc2UgTWFuYWdlciAtIFJOIC0gSW5wYXRpZW50IE9uY29sb2d5IEZsb2F0ZXIgLSA0eDEwIERheXMiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Case Manager - RN - Inpatient Oncology Floater - 4x10 Days,NewYork-Presbyterian,,"New York, New York",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9kc3AucHJuZy5jby9SaGxyLTdiIiwiam9iSWQiOiI3ZDAxNjQ5Ni00ODc5LTQ4OTgtYTA5MS1jMTY3NWY2ODRiZjEiLCJqb2JUaXRsZSI6IkNhc2UgTWFuYWdlciAtIFJOIC0gSW5wYXRpZW50IE9uY29sb2d5IEZsb2F0ZXIgLSA0eDEwIERheXMiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Process Engineer,Stone Peak,,"Salt Lake City, Utah",Full Time,,,,,,,,,On Site,"PROCESS ENGINEER

Position Summary and Objective

Design and implementation of process equipment strategies, coordinating process activities with other discipline engineers within the company. Need to possess an understanding of mass balances, fluid transfer and energy balance, as well as, problem analysis. Candidate should be a professional, self-motivated, and energetic individual with excellent communication and inter-personal skills.

Essential Functions
Develop process design basis and select unit operations
Prepare process flow & piping and instrumentation diagrams



Travel requirements are project specific and variable but typically average 30% or more.

Compensation includes base salary plus eligibility for performance bonus, profit share, 401(k) employer contribution, health/dental/disability/life benefits, flexible spending account(s) and paid time off. Equal Opportunity Employer.",https://www.dice.com/job-detail/afc6236c-f04c-4ad3-85d0-ec394244fab7
